frequency,fan_speed,context-switch,cpu-migration,page_fault,cycles,pc1,pc2,instructions,branches,branch-misses,cacher,io,lid,cache-misses,Second,core_2,core_3,core_4,core_1
2128000,2732,86,0,363,2127582290,1255792780,364988774,2579014225,161145595,5490186,2655446,0,1140239446,2072689,7,74,72,70,73
2128000,2732,87,0,97,2127929239,1238745745,315391769,2720604098,191778874,6034027,4049832,1,1217645817,1187272,8,73,72,70,72
2128000,2732,85,0,123,2127005548,1186057124,278147124,2779319032,210492194,6177340,4540243,0,1244037403,921946,9,73,72,70,72
2128000,2732,85,0,0,2127905970,1185372235,291601238,2705352956,224373525,6475840,3417347,2,1302827784,622164,10,72,71,68,72
1596000,2732,86,0,97,1597391361,909527265,251048555,2018053760,162280957,4625148,2569685,39,964113645,735958,1,70,69,68,69
1596000,2743,85,0,0,1595703989,947377541,273408861,1874685406,108317359,4415727,2314003,10671,802458326,1990801,2,70,69,68,69
1596000,2743,83,0,0,1594489561,916430513,229164128,2045354677,154957354,4577140,2322346,1,929259693,775371,3,69,68,66,68
1596000,2743,85,0,136,1595445969,888357420,215073949,2059547102,171004962,5236240,2625405,0,974733925,657825,4,69,68,66,68
1596000,2743,85,0,151,1594668510,896170888,202513457,2131822789,154977698,4068339,1881512,0,965833990,970355,5,68,68,65,68
1596000,2743,86,0,14,1595178142,897929824,212767678,2038371940,148970871,4387021,3732227,1,955061218,916678,6,68,68,65,68
1596000,2743,85,0,0,1594431124,908598119,225218997,2085414461,138445433,4454077,3301653,0,950074911,804622,7,68,68,65,67
1596000,2743,85,0,13,1595360458,903297088,214174507,2117009064,159187952,4303420,2131794,1,954120944,1320152,8,68,68,65,67
1596000,2743,85,0,0,1595044986,951387160,302894086,1924577484,110095344,4333788,2476792,0,887089368,1551082,9,68,66,64,67
1596000,2732,88,0,95,1595608931,917465363,244681859,2026308200,140598992,4526309,2214759,0,948974675,1360340,10,68,66,64,67
2926000,2732,85,0,0,2927250976,1660559943,419550946,3824214537,250839874,7374658,6517522,1,1718761312,1182058,1,76,74,67,75
2926000,2721,86,0,735,2926799086,1721130208,573399074,3593907640,241758409,7188035,3998376,0,1814329092,1493233,2,76,74,67,75
2926000,2721,84,0,121,2914834572,1756148472,716679704,3464870575,161749881,6456925,2749647,3,1613794447,2194142,3,79,76,71,77
2926000,2743,86,0,1,2927824878,1674804872,427581595,3897470887,239519661,7109509,5011267,0,1725975785,1367352,4,79,77,71,78
2926000,2743,85,0,800,2926324509,1675759741,463273469,3799167590,281376555,8712347,5719805,0,1779902459,1254275,5,79,77,71,78
2926000,2743,85,0,0,2927901612,1818395259,713334917,3336536977,180398764,6590332,3048367,1,1653159841,2407045,6,80,79,72,80
2926000,2743,85,0,248,2926915376,1696806473,448745950,3848961433,250612406,9013180,7213006,0,1759755713,1312412,7,80,79,72,80
2926000,2732,87,0,88,2927755668,1672171882,460345803,3716832605,288269025,8618797,6102922,0,1799420578,1205068,8,82,80,75,81
2926000,2732,86,0,211,2926088308,1669740402,461720150,3774205571,280435380,7922457,4500534,1,1725134952,1695896,9,82,80,75,81
2926000,2732,87,0,0,2928321078,1799527319,620203296,3575595937,208664102,7662379,2812601,0,1579088914,2501824,10,83,81,77,82
3060000,2732,87,0,10,3195541989,1793852101,459136527,4183158980,279516904,7560827,4720103,1,1899701740,1251138,1,83,81,77,82
3060000,2743,87,0,41,3194529313,1800234572,448515149,4198730092,289837983,8370232,6030627,0,1890063867,1397364,2,90,87,81,90
3060000,2743,86,0,0,3193257550,1863937227,521826316,4016599656,301712406,8768237,5053699,0,1948727386,1137622,3,90,87,81,90
3060000,2732,85,0,1225,3194482292,1880243165,553876453,3937148279,255479478,8301439,4528606,1,1876140302,1546507,4,92,91,81,91
3060000,2732,86,0,11,3192637244,1881786163,582007237,3928512293,219862764,7786266,4748923,0,1814009863,2264198,5,92,91,81,91
3060000,2743,87,0,0,3194185300,1809657149,478607254,4160334520,273280280,7757741,6510435,1,1888485944,1509916,6,95,90,87,93
3060000,2743,88,0,51,3193168641,1922120800,515125214,3989377956,262493644,8510866,8827089,0,1779110850,1911546,7,95,90,87,93
3060000,2732,86,0,450,3194574717,1926567903,674355374,3774966015,223802266,7312326,3289000,0,1897598900,1870376,8,96,92,88,94
3060000,2732,87,0,26,3193232453,1790484605,520381315,3983414519,314248678,8560439,5737432,1,1940177435,1304485,9,96,92,88,94
3060000,2743,87,0,946,3194543903,1816727470,452160188,4140431744,320466351,7872789,4364910,0,1959006618,1356483,10,99,94,92,96
2660000,2743,86,0,921,2662505251,1575962689,505348645,3230447215,227943479,7170606,4582124,1,1521252722,1511010,1,89,84,80,87
2660000,2732,85,0,132,2660795487,1599679056,494231933,3296527445,177731965,6524670,4069645,0,1384343432,2283531,2,89,84,80,87
2660000,2732,85,0,278,2659707882,1518521671,389981675,3405366070,283951650,7785251,5110856,0,1610037527,931881,3,86,83,79,85
2660000,2743,87,0,0,2660209125,1526092890,389091390,3423231978,238966770,7851691,4074450,1,1531398159,1443047,4,86,83,79,85
2660000,2743,85,0,0,2660085665,1632893452,559673630,3145420339,173095245,6328338,2892462,0,1365591112,2700202,5,85,81,76,83
2660000,2743,85,0,1206,2660358454,1533461771,416119231,3408386929,265107494,5977941,3194202,0,1625971455,1591321,6,85,81,76,83
2660000,2743,85,0,22,2660608331,1474755913,263285636,3816637988,329982062,3373256,2107824,1,1814949880,688476,7,84,81,76,82
2660000,2743,87,0,612,2660720994,1496277082,397616357,3322438961,256804306,7236581,2979099,0,1603621066,757324,8,84,81,76,82
2660000,2743,86,0,2799,2659841234,1562679526,448033877,3181516576,245144445,5338664,8259067,1,1581232958,1589372,9,83,80,75,81
2660000,2732,86,0,512,2660533000,1582288940,485928947,3302483126,215563267,5789072,9177879,0,1535503696,2013159,10,83,80,75,81
2394000,2732,85,0,8,2395085330,1343999521,335364557,3105079369,211398265,6085711,5580280,1,1420694380,1118808,1,81,79,75,79
2394000,2743,89,0,1196,2394151334,1409064254,401703866,2882101031,237275935,6267597,5953059,0,1416021734,1938187,2,81,79,75,79
2394000,2743,88,0,2272,2393767253,1376841219,362513639,3102840703,208875344,5214057,3758502,0,1411547667,1943625,3,81,77,79,78
2394000,2743,85,0,110,2394609121,1424871074,279412064,3053851794,258565661,3060600,2520739,1,1438902732,256594,4,81,77,79,78
2394000,2743,85,0,1433,2393923908,1442868963,423388340,2934453216,175020803,5452213,3792683,0,1294942409,2279071,5,80,78,77,78
2394000,2732,87,0,176,2393908657,1421917448,447128594,2916258359,175669169,5903580,2792690,2,1305433641,2004307,6,79,77,74,78
2394000,2732,86,0,336,2393921753,1343476625,362121684,3066217654,221622866,6546679,4681242,0,1382881499,1978766,7,79,77,74,78
2394000,2732,85,0,0,2393816470,1365507784,326207441,3140249989,231104325,5157794,3360873,2,1407865779,1583814,8,79,77,72,77
2394000,2732,83,0,0,2393091912,1408548273,387478755,2968149453,223842829,6570539,5124722,0,1388712241,1729446,9,79,77,72,77
2394000,2743,85,0,0,2394323323,1456627915,484384201,2816390548,159189873,5959401,3172002,2,1297081708,2108532,10,78,76,74,77
1862000,2743,83,0,0,1864279154,1112573304,324151044,2283783543,135591629,4800143,2564868,17,1016575787,1653547,1,78,76,74,77
1862000,2743,85,0,0,1861837966,1060667949,252965566,2418411285,183238384,4023812,2073065,2,1123292567,1205997,2,75,72,71,73
1862000,2743,85,0,0,1860454173,1063530302,278922551,2362751853,180949138,5568969,3696734,0,1102286221,1460654,3,75,72,71,73
1862000,2743,86,0,0,1861747085,1070178141,269968318,2376953363,180862111,5184246,3192386,2,1108902196,897605,4,73,72,69,72
1862000,2743,86,0,6,1861260561,1028725144,231918052,2492377496,184959692,4768896,2433632,0,1090855884,575804,5,73,72,69,72
1862000,2755,84,0,0,1862163351,1131003033,383394395,2160109021,132212071,5083441,2543757,1,1016041226,1781114,6,72,71,68,71
1862000,2755,85,0,0,1860996566,1109873600,323118965,2238338676,142565694,4934489,3625310,0,1015988041,1716699,7,72,71,68,71
1862000,2732,87,0,0,1861640959,1062027064,222577572,2533101646,204811274,3711836,2412168,2,1156815147,1110424,8,72,71,69,71
1862000,2732,86,0,0,1861133791,1047492066,250774977,2367998602,216593152,5650800,2118089,0,1158730216,478108,9,72,71,69,71
1862000,2743,84,0,0,1861945347,1078791730,272593012,2369427907,175210543,4444285,6033362,2,1080655766,1394428,10,72,70,68,71
2660000,2743,83,0,0,2661438928,1526970766,372391248,3449463803,261926793,7630404,6274416,17,1546662617,1083276,1,72,70,68,71
2660000,2445,85,0,0,2661204681,1519488948,356480010,3415439039,291056451,6477944,3035694,2,1615193675,1330176,2,77,76,70,76
2660000,2445,83,0,0,2660527796,1626608276,555295497,3109775108,208944331,7183891,3000988,0,1448784139,2403819,3,77,76,70,76
2660000,2436,87,0,0,2661019817,1569431763,464415079,3268389899,202106751,7048856,4234908,2,1452452742,1889181,4,79,77,71,77
2660000,2436,86,0,0,2660047832,1514739098,410663748,3444960827,222256204,6487152,6099657,0,1568283497,1450624,5,79,77,71,77
2660000,2436,85,0,0,2661019043,1579123609,418153378,3466668516,251143393,5902049,2889458,2,1638507860,1945807,6,79,78,72,78
2660000,2436,84,0,0,2660344428,1589223130,448708491,3336317135,221748758,6797363,8065950,2,1521059683,2147339,7,79,78,71,78
2660000,2436,83,0,0,2661176403,1616669896,534263195,3195064118,185257901,6425359,2666647,3,1455106435,2281015,8,79,78,71,78
2660000,2436,84,0,0,2660930306,1623257697,584682505,3062469811,163747984,6583143,3971338,2,1479304654,1808722,9,80,78,72,78
2660000,2436,85,0,0,2661113272,1566880994,401184330,3476796624,220112719,5734830,3859718,0,1581032918,1550084,10,80,78,72,78
1596000,2436,85,0,0,1598402516,905795032,224614342,2113625149,140465458,3961954,2782857,19,996268403,879902,1,74,72,73,72
1596000,2445,85,0,0,1594999037,906293440,213671262,2122172617,154452980,4496922,3136751,2,982063191,467308,2,73,71,72,71
1596000,2445,85,0,0,1594029604,904887382,201071076,2111155173,147328559,4565134,3465543,0,997365640,328631,3,73,71,72,71
1596000,2445,86,0,0,1594472010,931342211,275905192,2006346482,105477131,3853615,2230763,2,882979192,1450651,4,71,70,68,70
1596000,2445,83,0,0,1594351792,963936549,281231662,1916159752,102589138,4120671,2080746,0,888929372,1645359,5,71,70,68,70
1596000,2445,85,0,0,1594261497,921013337,254081013,2048771797,136435978,4328112,2644632,1,961994865,976987,6,70,69,67,69
1596000,2445,86,0,0,1593847625,915303682,205107232,2154547752,121405217,4352590,4092792,0,922775054,924136,7,70,69,67,69
1596000,2436,87,0,1232,1594129605,927770933,244161220,2074345901,140927365,4171838,2716766,2,969077121,841672,8,70,69,70,69
1596000,2436,84,0,594,1601941451,944058789,316688845,1880300226,94739714,3917656,2477388,20,861978575,1970414,9,70,69,70,69
1596000,2445,85,0,0,1595875605,950058323,305681969,1892532449,106764290,4456001,2027340,1,895080743,1503748,10,69,68,65,68
2926000,2445,85,0,828,2927448113,1806385265,601894211,3519373013,212560942,6365743,7205236,18,1584043630,3383470,1,69,68,65,68
2926000,2436,85,0,2261,2924840444,1699266489,413174308,3934700947,226475240,3830839,2272795,10733,1799786797,1691830,2,78,77,70,78
2926000,2436,85,0,2835,2927026161,1700851348,386079887,4037440517,325888664,4405599,2513975,1,1960318375,1171366,3,78,77,70,78
2926000,2436,85,0,406,2928653643,1614738566,265952209,4367446639,388498650,2736312,754788,0,2073260000,306286,4,80,80,71,80
2926000,2436,85,0,532,2927244816,1675308390,316399787,4269067260,403597776,2569288,620776,0,2051401714,637536,5,80,80,71,80
2926000,2445,86,0,0,2928485194,1641106501,283386561,4353331913,358142812,2521598,606155,1,2096174140,264382,6,82,81,73,81
2926000,2445,86,0,1106,2926879373,1719378956,499956934,3651971821,218418672,3484087,17287584,0,1771789820,1652933,7,82,81,73,81
2926000,2436,85,0,0,2926943611,1744092767,544901537,3578417209,255044203,8985413,4158216,0,1704452320,2493203,8,82,81,73,81
2926000,2436,86,0,0,2926553685,1688992863,483548133,3627721368,240407120,6205498,9152883,1,1715419503,1349355,9,83,81,75,82
2926000,2445,87,0,2168,2926503030,1885426810,642524541,3389739023,198808850,5463603,6207218,0,1593115443,5935332,10,83,81,75,82
3060000,2445,85,0,0,3194215092,1922313098,513095495,3929710318,322956645,6607935,19487049,1,1875946362,617508,1,89,87,76,89
3060000,2445,85,0,2462,3193583949,1964461503,633405450,3881670858,205848534,5744798,8199448,0,1757145142,3036472,2,89,87,76,89
3060000,2445,85,0,1,3192692170,2004445266,704684405,3916844040,220067257,5914169,22467411,0,1875406860,3698664,3,91,90,78,91
3060000,2436,86,0,1,3193629143,1915491969,601318221,4128174934,226690309,4031665,24140827,1,1845714451,2504500,4,91,90,78,91
3060000,2436,85,0,0,3193376468,1849417372,559689581,3950674624,255053021,7044081,7277813,0,1859379866,917979,5,93,91,79,92
3060000,2436,85,0,2,3193637248,1878743519,557938097,3979559326,238756158,4589759,15626149,0,1889817624,1716246,6,93,91,79,92
3060000,2436,85,0,11,3193401210,1991264226,672575743,3809772195,218272444,6027148,18908565,1,1669212090,3005017,7,95,92,81,94
3060000,2445,87,0,314,3193613850,2028428100,729443251,3586752643,204689147,7909196,4498025,0,1662020255,3709039,8,95,92,81,94
3060000,2445,85,0,0,3192799674,1948230159,498923785,3818802572,261439498,9921043,14219195,0,1700214433,2550397,9,96,94,85,95
3060000,2445,85,0,2714,3193433620,1850769044,504678600,4158823476,321301706,6812469,3803026,1,1772272003,4406747,10,96,94,85,95
2394000,2445,85,0,448,2395373991,1413596423,331843442,3001488638,260006768,4689222,2819377,0,1406128677,2015984,1,86,84,79,85
2394000,2445,86,0,0,2394807866,1429637724,237469590,3112074475,257553007,2789471,2377492,1,1410842779,178534,2,86,84,79,85
2394000,2445,84,0,0,2394089366,1436184679,301515239,3043816398,246172033,2923955,2373544,2,1414657638,370609,3,84,81,77,81
2394000,2445,83,0,0,2394873507,1428538176,242418361,3045105769,292233413,2784025,2561679,2,1446768695,128597,4,84,81,77,81
2394000,2445,84,0,0,2394010382,1413384121,344149278,3058981968,214540206,4172165,22763768,2,1395002808,2233837,5,82,80,75,80
2394000,2445,85,0,151,2394803820,1367113091,401825581,3070270530,239762480,6141337,2071961,0,1410882229,1930486,6,82,80,75,80
2394000,2445,85,0,56,2394047308,1390516317,384175860,3020789206,224719612,6667507,3426393,2,1374820747,2282418,7,80,79,74,79
2394000,2445,86,0,0,2395094463,1473624778,513022910,2821444693,154504555,5320512,2472581,0,1208822286,2682857,8,80,79,74,79
2394000,2445,87,0,0,2396415845,1481707305,491161477,2712987191,178318977,6413192,4866009,1,1303721013,1756760,9,81,78,79,79
2394000,2445,90,0,1694,2394271195,1367970039,343445386,3041174033,176754953,6053003,10688738,4,1433024741,1576300,10,81,78,79,79
2128000,2445,85,0,9,2129441116,1169218308,257671114,2840562758,138820153,5774783,2620224,20,1408634073,367481,1,78,76,74,76
2128000,2445,85,0,0,2128143837,1185671065,267233965,2856560160,138151684,5858284,2559086,3,1349051591,356186,2,78,76,74,76
2128000,2445,83,0,0,2127546795,1191100821,252803551,2862792411,142621185,6216913,3056118,8,1362163686,288994,3,78,75,73,76
2128000,2445,85,0,0,2128426601,1203017145,264547464,2858518406,139613971,5310221,2409590,0,1360683335,314275,4,78,75,73,76
2128000,2445,83,0,1,2127662573,1201595370,248368367,2917535632,141773645,6206524,3405635,2,1346374044,380523,5,76,74,74,75
2128000,2445,84,0,1,2128356327,1192275776,269546342,2823741970,133163048,5392660,2330678,2,1337187406,484496,6,76,74,71,75
2128000,2445,83,0,0,2127422813,1188743311,263923031,2847821460,143566797,6174519,2640194,0,1361921024,432200,7,76,74,71,75
2128000,2436,85,0,0,2128102580,1171574026,246211948,2883520836,147474200,6389316,2727748,2,1350780128,433296,8,75,74,70,75
2128000,2436,83,0,0,2127600790,1165693041,249388734,2851637469,145755106,7015687,2555027,0,1360108858,387731,9,75,74,70,75
2128000,2445,84,0,1,2128324063,1158152257,244935083,2883933473,145320907,7012642,2746719,1,1356350587,368804,10,75,74,70,74
1862000,2445,83,0,0,1863956292,1020275442,216822963,2502659520,126837722,6340909,2361051,38,1162044253,390025,1,75,74,70,74
1862000,2445,86,0,2,1861983994,1032562093,201742885,2582768292,131950615,4344624,1448423,1,1215172597,254075,2,73,72,69,73
1862000,2445,85,0,0,1861104370,1067474619,202434829,2547159345,134896955,4014325,1679844,0,1217015521,176367,3,73,72,69,73
1862000,2445,84,0,0,1861859626,1060011609,207032318,2529460018,136900890,3873975,1421047,2,1202847368,239782,4,73,72,69,72
1862000,2445,83,0,1,1861267024,1053571745,197373022,2599177021,133044989,3185234,1424735,0,1214631413,225253,5,73,72,69,72
1862000,2445,84,0,1,1861930681,1065345328,193410469,2590704923,140643846,3731033,1324865,2,1190427008,243980,6,73,71,68,72
1862000,2445,84,0,0,1861374712,1049515278,192416646,2637097408,127629703,4029673,1813645,0,1212688027,283292,7,73,71,68,72
1862000,2445,83,0,3,1862164746,1056281323,205138788,2609905384,126291634,3559527,1597990,2,1201363476,213236,8,72,71,68,71
1862000,2445,84,0,0,1861307881,1057869366,202433986,2655743054,115526008,3395542,1530479,1,1199256120,245907,9,72,71,68,71
1862000,2445,85,0,1,1861488496,1025950029,223004470,2571425027,127523088,4988326,1848088,2,1226446256,320711,10,72,71,68,71
3060000,2445,83,0,0,3194958748,1803908559,386241395,4416432141,193344867,7441810,2704450,18,2040955171,484280,1,72,71,68,71
3060000,2129,84,0,0,3195171519,1798299261,369120593,4403334957,213240538,7192357,2031480,2,2087589994,407844,2,86,85,74,86
3060000,2129,83,0,2,3194052950,1763525464,397507513,4477988989,193157670,8299438,2470683,0,2145489982,412286,3,86,85,74,86
3060000,2115,86,0,1,3195303074,1766405509,450788251,4255529418,180531436,7484559,2957275,2,2090125775,624919,4,91,90,77,90
3060000,2115,84,0,0,3193884091,1723469519,468218414,4167678350,184066017,9295552,3098563,3,2142235776,393552,5,91,90,77,90
3060000,2109,83,0,0,3194942994,1720315265,423898572,4225102511,193510964,11104040,3671881,2,2166896720,288232,6,94,91,85,93
3060000,2109,83,0,1,3193889797,1721411522,414596507,4370440005,189354020,12213472,5013400,0,2081250458,364037,7,94,91,85,93
3060000,2115,85,0,1,3195426197,1766534877,353655628,4443498120,195316352,11564724,4647268,0,2029634457,365315,8,94,93,81,94
3060000,2115,84,0,0,3193972761,1757224716,340754093,4542375326,197525815,10974778,4928627,1,2027038917,284766,9,94,93,81,94
3060000,2115,83,0,0,3195478011,1754418933,366366776,4502947456,205968106,9521484,3011700,0,2059866033,332905,10,96,95,84,97
